job_key,skill_key,found_in_title,found_in_description
gb-5889793077,communication,False,True
gb-5889799193,stakeholder-management,False,True
gb-5889901835,stakeholder-management,False,True
gb-5890213622,data-visualization,False,True
gb-5890387981,statistics,False,True
gb-5890394855,agile,False,True
gb-5890395655,stakeholder-management,False,True
gb-5890395895,stakeholder-management,False,True
gb-5890397112,sql,False,True
gb-5890397112,python,False,True
gb-5890397112,power-bi,False,True
gb-5890525372,excel,False,True
gb-5890525372,stakeholder-management,False,True
gb-5890525418,power-bi,False,True
gb-5890525584,agile,False,True
gb-5890525584,stakeholder-management,False,True
gb-5890525749,agile,False,True
gb-5890525749,stakeholder-management,False,True
gb-5890525912,sql,False,True
gb-5890525912,power-bi,False,True
gb-5890525912,excel,False,True
gb-5890526193,stakeholder-management,False,True
gb-5890526193,communication,False,True
gb-5890526193,problem-solving,False,True
gb-5890526290,sql,False,True
gb-5890526290,power-bi,False,True
gb-5890526290,data-modeling,False,True
gb-5890526531,agile,False,True
gb-5890526531,stakeholder-management,False,True
gb-5890526677,excel,False,True
gb-5890526677,communication,False,True
gb-5890526677,problem-solving,False,True
gb-5890526879,agile,False,True
gb-5890526879,stakeholder-management,False,True
gb-5890526879,problem-solving,False,True
gb-5890527135,sql,False,True
gb-5890527135,python,False,True
gb-5890527135,excel,False,True
gb-5890527135,etl,False,True
gb-5890527135,problem-solving,False,True
gb-5890527302,stakeholder-management,False,True
gb-5890528220,sql,False,True
gb-5890528220,communication,False,True
gb-5890528316,sql,False,True
gb-5890528316,power-bi,False,True
gb-5890528316,stakeholder-management,False,True
gb-5890528316,communication,False,True
gb-5890528333,sql,True,True
gb-5890528366,stakeholder-management,False,True
gb-5890528547,sql,False,True
gb-5890528547,python,False,True
gb-5890528547,tableau,False,True
gb-5890528547,r,False,True
gb-5890528547,snowflake,False,True
gb-5890528547,databricks,False,True
gb-5890528547,spark,False,True
gb-5890528547,etl,False,True
gb-5890528547,data-visualization,False,True
gb-5890528651,stakeholder-management,False,True
gb-5890528651,communication,False,True
gb-5890528668,power-bi,False,True
gb-5890528668,excel,False,True
gb-5890528668,stakeholder-management,False,True
gb-5890528668,problem-solving,False,True
gb-5890528706,agile,False,True
gb-5890528752,sql,False,True
gb-5890528752,power-bi,False,True
gb-5890528752,excel,False,True
gb-5890528900,agile,False,True
gb-5890528905,stakeholder-management,False,True
gb-5890528905,communication,False,True
gb-5890528943,stakeholder-management,False,True
gb-5890528981,agile,False,True
gb-5890528981,stakeholder-management,False,True
gb-5890528981,problem-solving,False,True
gb-5890529009,sql,False,True
gb-5890529009,python,False,True
gb-5890529009,power-bi,False,True
gb-5890529009,aws,False,True
gb-5890529009,etl,False,True
gb-5890529009,data-visualization,False,True
gb-5890529009,git,False,True
gb-5890529009,stakeholder-management,False,True
gb-5890529009,communication,False,True
gb-5890529009,problem-solving,False,True
gb-5890529204,communication,False,True
gb-5890529204,problem-solving,False,True
gb-5890529399,power-bi,False,True
gb-5890529399,data-modeling,False,True
gb-5890529399,statistics,False,True
gb-5890529399,data-visualization,False,True
gb-5890529610,stakeholder-management,False,True
gb-5890529878,agile,False,True
gb-5890529883,stakeholder-management,False,True
gb-5890529883,communication,False,True
gb-5890530015,communication,False,True
gb-5890530134,agile,False,True
gb-5890530134,stakeholder-management,False,True
gb-5890530134,communication,False,True
gb-5890530134,problem-solving,False,True
gb-5890530158,data-modeling,False,True
gb-5890530227,stakeholder-management,False,True
gb-5890530275,stakeholder-management,False,True
gb-5890530275,communication,False,True
gb-5890530336,stakeholder-management,False,True
gb-5890530339,sql,False,True
gb-5890530339,python,False,True
gb-5890530339,tableau,False,True
gb-5890530339,azure,False,True
gb-5890530339,snowflake,False,True
gb-5890530394,problem-solving,False,True
gb-5890530507,agile,False,True
gb-5890530696,sql,False,True
gb-5890530696,power-bi,False,True
gb-5890530696,agile,False,True
gb-5890530696,problem-solving,False,True
gb-5890530752,sql,False,True
gb-5890530752,stakeholder-management,False,True
gb-5890530752,communication,False,True
gb-5890530753,sql,False,True
gb-5890530753,python,False,True
gb-5890530753,r,False,True
gb-5890530753,gcp,False,True
gb-5890530753,machine-learning,False,True
gb-5890530822,stakeholder-management,False,True
gb-5890530872,power-bi,False,True
gb-5890530872,tableau,False,True
gb-5890530872,excel,False,True
gb-5890530902,sql,False,True
gb-5890530902,power-bi,False,True
gb-5890530902,excel,False,True
gb-5890530902,stakeholder-management,False,True
gb-5890530911,excel,False,True
gb-5890530911,stakeholder-management,False,True
gb-5890530913,stakeholder-management,False,True
gb-5890530947,power-bi,False,True
gb-5890530947,dax,False,True
gb-5890530947,statistics,False,True
gb-5890530968,agile,False,True
gb-5890530968,stakeholder-management,False,True
gb-5890531024,power-bi,False,True
gb-5890531024,dax,False,True
gb-5890531024,statistics,False,True
gb-5890784357,stakeholder-management,False,True
gb-5891073212,power-bi,False,True
gb-5891073212,excel,False,True
gb-5891452432,stakeholder-management,False,True
gb-5891552789,r,False,True
gb-5891553326,stakeholder-management,False,True
gb-5891554240,stakeholder-management,False,True
gb-5891554871,stakeholder-management,False,True
gb-5891555246,stakeholder-management,False,True
gb-5891558614,data-modeling,False,True
gb-5891558614,data-visualization,False,True
gb-5891559895,stakeholder-management,False,True
gb-5891560643,stakeholder-management,False,True
gb-5891562240,stakeholder-management,False,True
gb-5891622684,communication,False,True
gb-5891622684,problem-solving,False,True
gb-5891622920,sql,False,True
gb-5891622920,power-bi,False,True
gb-5891624267,power-bi,False,True
gb-5891624267,tableau,False,True
gb-5891624267,excel,False,True
gb-5891624267,data-visualization,False,True
gb-5891624267,communication,False,True
gb-5891624267,problem-solving,False,True
gb-5891624317,communication,False,True
gb-5891920459,stakeholder-management,False,True
gb-5892049038,stakeholder-management,False,True
gb-5892271980,stakeholder-management,False,True
gb-5892660162,agile,False,True
gb-5892678247,power-bi,False,True
gb-5892744449,power-bi,False,True
gb-5892807444,stakeholder-management,False,True
gb-5892836096,stakeholder-management,False,True
gb-5892851025,power-bi,False,True
gb-5892851025,excel,False,True
gb-5892851099,stakeholder-management,False,True
gb-5892851178,sql,True,False
gb-5892851178,power-bi,True,False
gb-5892851178,excel,True,False
gb-5892851178,data-visualization,False,True
gb-5892851224,stakeholder-management,False,True
gb-5892954379,stakeholder-management,False,True
gb-5893051193,stakeholder-management,False,True
gb-5893116201,r,False,True
gb-5893116201,stakeholder-management,False,True
gb-5893128484,databricks,False,True
gb-5893170661,stakeholder-management,False,True
gb-5893171051,stakeholder-management,False,True
gb-5893318595,agile,False,True
gb-5893318734,agile,False,True
gb-5893600653,power-bi,False,True
gb-5893600653,data-visualization,False,True
gb-5893746107,data-modeling,True,False
gb-5893832680,stakeholder-management,False,True
gb-5893861432,excel,False,True
gb-5893861432,communication,False,True
gb-5893861445,sql,False,True
gb-5893861445,power-bi,False,True
gb-5893861445,stakeholder-management,False,True
gb-5893862566,r,False,True
gb-5893862566,stakeholder-management,False,True
gb-5893862658,sql,False,True
gb-5893862658,python,False,True
gb-5893862658,power-bi,False,True
gb-5893862658,excel,False,True
gb-5893862658,snowflake,False,True
gb-5893862658,communication,False,True
gb-5893862698,sql,False,True
gb-5893862698,stakeholder-management,False,True
gb-5893862698,communication,False,True
gb-5893862774,stakeholder-management,False,True
gb-5893862774,communication,False,True
gb-5893864281,agile,False,True
gb-5893864281,stakeholder-management,False,True
gb-5893912829,stakeholder-management,False,True
gb-5893960051,stakeholder-management,False,True
gb-5893986318,stakeholder-management,False,True
gb-5893997718,sql,False,True
gb-5894155168,stakeholder-management,False,True
gb-5894160115,stakeholder-management,False,True
gb-5894185753,stakeholder-management,False,True
gb-5894186023,sql,False,True
gb-5894230929,agile,False,True
gb-5894261439,stakeholder-management,False,True
gb-5894273903,power-bi,False,True
gb-5894303922,azure,True,True
gb-5894312755,stakeholder-management,False,True
gb-5894312883,stakeholder-management,False,True
gb-5894312905,stakeholder-management,False,True
gb-5894312924,data-modeling,False,True
gb-5894312924,data-visualization,False,True
gb-5894314167,sql,True,True
gb-5894314167,power-bi,True,True
gb-5894315204,stakeholder-management,False,True
gb-5894337297,stakeholder-management,False,True
gb-5894385481,sql,False,True
gb-5894762080,sql,False,True
gb-5895091743,sql,False,True
gb-5895091743,power-bi,False,True
gb-5895091803,sql,False,True
gb-5895091803,stakeholder-management,False,True
gb-5895091873,sql,False,True
gb-5895091873,power-bi,False,True
gb-5895091873,azure,False,True
gb-5895091873,data-modeling,False,True
gb-5895091873,dax,False,True
gb-5895091873,git,False,True
gb-5895161555,stakeholder-management,False,True
gb-5895161556,stakeholder-management,False,True
gb-5895205733,power-bi,True,True
gb-5895228835,r,False,True
gb-5895229078,agile,False,True
gb-5895229194,stakeholder-management,False,True
gb-5895268786,stakeholder-management,False,True
gb-5895369781,stakeholder-management,False,True
gb-5895557994,stakeholder-management,False,True
gb-5895558063,sql,True,False
gb-5895558063,power-bi,True,False
gb-5895558063,excel,True,False
gb-5895558063,data-visualization,False,True
gb-5895558065,data-visualization,False,True
gb-5895660824,stakeholder-management,False,True
gb-5895662224,r,False,True
gb-5895740146,r,False,True
gb-5895808852,stakeholder-management,False,True
gb-5895846526,sql,False,True
gb-5896103219,sql,False,True
gb-5896256325,stakeholder-management,False,True
gb-5896256326,stakeholder-management,False,True
gb-5896256328,stakeholder-management,False,True
gb-5896256330,stakeholder-management,False,True
gb-5896614608,stakeholder-management,False,True
gb-5896691067,sql,False,True
gb-5896691067,data-visualization,False,True
gb-5896691067,stakeholder-management,False,True
gb-5896691067,communication,False,True
gb-5896691289,sql,False,True
gb-5896691289,python,False,True
gb-5896691289,power-bi,False,True
gb-5896691289,tableau,False,True
gb-5896691289,excel,False,True
gb-5896691322,r,False,True
gb-5896691339,agile,False,True
gb-5896691339,stakeholder-management,False,True
gb-5896691339,communication,False,True
gb-5896691339,problem-solving,False,True
gb-5896691358,agile,False,True
gb-5896691358,stakeholder-management,False,True
gb-5896691802,stakeholder-management,False,True
gb-5896691804,stakeholder-management,False,True
gb-5896691804,communication,False,True
gb-5896691804,problem-solving,False,True
gb-5896691928,agile,False,True
gb-5896691928,stakeholder-management,False,True
gb-5896691945,stakeholder-management,False,True
gb-5896692440,data-modeling,False,True
gb-5896692455,stakeholder-management,False,True
gb-5896692455,problem-solving,False,True
gb-5896692462,python,False,True
gb-5896692462,excel,False,True
gb-5896692462,problem-solving,False,True
gb-5896692644,communication,False,True
gb-5896692644,problem-solving,False,True
gb-5896693370,agile,False,True
gb-5896693370,stakeholder-management,False,True
gb-5896693460,excel,False,True
gb-5896693460,etl,False,True
gb-5896693460,data-modeling,False,True
gb-5896693462,stakeholder-management,False,True
gb-5896693485,agile,False,True
gb-5896693485,stakeholder-management,False,True
gb-5896693485,communication,False,True
gb-5896693485,problem-solving,False,True
gb-5896693610,communication,False,True
gb-5896693610,problem-solving,False,True
gb-5896693659,power-bi,False,True
gb-5896693659,data-modeling,False,True
gb-5896693659,statistics,False,True
gb-5896693659,data-visualization,False,True
gb-5896694024,stakeholder-management,False,True
gb-5896694132,stakeholder-management,False,True
gb-5896694366,stakeholder-management,False,True
gb-5896694440,problem-solving,False,True
gb-5896694644,sql,False,True
gb-5896694644,power-bi,False,True
gb-5896694644,agile,False,True
gb-5896694644,problem-solving,False,True
gb-5896694800,sql,False,True
gb-5896694800,python,False,True
gb-5896694800,r,False,True
gb-5896694800,gcp,False,True
gb-5896694800,machine-learning,False,True
gb-5896694828,excel,False,True
gb-5896694828,stakeholder-management,False,True
gb-5896694843,power-bi,False,True
gb-5896694843,tableau,False,True
gb-5896694843,excel,False,True
gb-5896694898,power-bi,False,True
gb-5896694898,dax,False,True
gb-5896694898,statistics,False,True
gb-5896694995,sql,False,True
gb-5896694995,stakeholder-management,False,True
gb-5896694995,communication,False,True
gb-5896695134,sql,False,True
gb-5896695134,stakeholder-management,False,True
gb-5896695139,stakeholder-management,False,True
gb-5896695139,communication,False,True
gb-5896695253,stakeholder-management,False,True
gb-5896695253,problem-solving,False,True
gb-5896695285,sql,False,True
gb-5896695285,power-bi,False,True
gb-5896695392,sql,False,True
gb-5896695392,python,False,True
gb-5896695392,r,False,True
gb-5896695392,dax,False,True
gb-5896695461,stakeholder-management,False,True
gb-5896695475,stakeholder-management,False,True
gb-5896695475,communication,False,True
gb-5896695475,problem-solving,False,True
gb-5896695488,stakeholder-management,False,True
gb-5896739072,sql,False,True
gb-5896745938,agile,False,True
gb-5896745938,stakeholder-management,False,True
gb-5896796239,stakeholder-management,False,True
gb-5896796534,stakeholder-management,False,True
gb-5896913112,power-bi,False,True
gb-5896914445,stakeholder-management,False,True
gb-5896921930,power-bi,False,True
gb-5896922461,r,False,True
gb-5896924061,statistics,False,True
gb-5896924755,stakeholder-management,False,True
gb-5896927739,azure,False,True
gb-5896928740,stakeholder-management,False,True
gb-5897084251,stakeholder-management,False,True
gb-5897084505,stakeholder-management,False,True
gb-5897105032,stakeholder-management,False,True
gb-5897105076,stakeholder-management,False,True
gb-5897105092,stakeholder-management,False,True
gb-5897107142,excel,True,True
gb-5897240260,excel,False,True
gb-5897281841,power-bi,False,True
gb-5897281850,stakeholder-management,False,True
gb-5897290098,stakeholder-management,False,True
gb-5897300061,stakeholder-management,False,True
gb-5897300150,stakeholder-management,False,True
gb-5897300196,sql,False,True
gb-5897300293,sql,False,True
gb-5897300293,power-bi,False,True
gb-5897334017,agile,True,False
gb-5897334025,stakeholder-management,False,True
gb-5897394339,stakeholder-management,False,True
gb-5897401092,stakeholder-management,False,True
gb-5897401276,sql,False,True
gb-5897401276,power-bi,False,True
gb-5898219314,agile,False,True
gb-5898221587,agile,False,True
gb-5898221587,stakeholder-management,False,True
gb-5898221587,communication,False,True
gb-5898221601,stakeholder-management,False,True
gb-5898221683,stakeholder-management,False,True
gb-5898221694,stakeholder-management,False,True
gb-5898221701,communication,False,True
gb-5898228188,power-bi,True,True
gb-5898228188,stakeholder-management,False,True
gb-5898319037,data-modeling,False,True
gb-5898319037,stakeholder-management,False,True
gb-5898370508,stakeholder-management,False,True
gb-5898373192,power-bi,True,True
gb-5898373192,stakeholder-management,False,True
gb-5898373703,communication,False,True
gb-5898374645,agile,False,True
gb-5898376575,stakeholder-management,False,True
gb-5898377234,stakeholder-management,False,True
gb-5898382316,problem-solving,False,True
gb-5898544141,stakeholder-management,False,True
gb-5898552107,agile,False,True
gb-5898552297,sql,False,True
gb-5898552297,python,False,True
gb-5898552297,power-bi,False,True
gb-5898564136,stakeholder-management,False,True
gb-5898565261,stakeholder-management,False,True
gb-5898618621,sql,False,True
gb-5898618621,power-bi,True,True
gb-5898618621,dax,False,True
gb-5898669312,stakeholder-management,False,True
gb-5898675794,stakeholder-management,False,True
gb-5898717419,stakeholder-management,False,True
gb-5898717421,stakeholder-management,False,True
gb-5898786576,aws,False,True
gb-5898791403,aws,False,True
gb-5899012074,problem-solving,False,True
gb-5899012129,agile,False,True
gb-5899012129,stakeholder-management,False,True
gb-5899012129,communication,False,True
gb-5899012132,stakeholder-management,False,True
gb-5899012132,communication,False,True
gb-5899012132,problem-solving,False,True
gb-5899014769,stakeholder-management,False,True
gb-5899015290,r,False,True
gb-5899024914,statistics,False,True
gb-5899337445,stakeholder-management,False,True
gb-5899337447,stakeholder-management,False,True
gb-5899372634,sql,False,True
gb-5899588932,agile,False,True
gb-5899588932,stakeholder-management,False,True
gb-5899588932,communication,False,True
gb-5899589189,sql,False,True
gb-5899589189,gcp,False,True
gb-5899590507,power-bi,False,True
gb-5899591582,stakeholder-management,False,True
gb-5899591582,communication,False,True
gb-5899591582,problem-solving,False,True
gb-5899592137,sql,False,True
gb-5899592137,python,False,True
gb-5899592137,excel,False,True
gb-5899592137,spark,False,True
gb-5899593083,agile,False,True
gb-5899593083,stakeholder-management,False,True
gb-5899594641,agile,False,True
gb-5899594641,stakeholder-management,False,True
gb-5899595188,stakeholder-management,False,True
gb-5899595194,power-bi,True,True
gb-5899595194,azure,False,True
gb-5899595289,sql,False,True
gb-5899595289,power-bi,False,True
gb-5899595289,excel,False,True
gb-5899595289,communication,False,True
gb-5899595289,problem-solving,False,True
