created,salary_max,salary_is_predicted,longitude,description,latitude,__CLASS__,redirect_url,id,title,adref,salary_min,contract_type,location.area,location.__CLASS__,location.display_name,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
2026-07-22T10:30:05Z,,0,6.808387,"wwwe ist ein Spezialist für digitale Lösungen mit Hauptsitz in Düsseldorf. Wir helfen seit über 25 Jahren kleinen und mittelständischen Unternehmen aus Deutschland, Österreich und Schweiz, online erfolgreich zu werden – mit Webdesign, Unternehmensvideos, Online-Marketing und einem starken persönlichen Vor-Ort-Service. Mit rund 400 Mitarbeitenden gehören wir zu den größten deutschen Anbietern für KMU-Webauftritte. Wir transformieren wwwe aktuell vom projektbasierten Website-Anbieter zu einem ska…",51.226802,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5810565879?se=dHo4q6Km8RGsFbMBtPSQPw&utm_medium=api&utm_source=aa0fc1e4&v=2B0C37AF1243FF2A2F4FF00142861C546C36930F,5810565879,Senior Marketing Data Analyst / Growth Analytics Manager (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDU2NTg3OSIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.iuk60ac2J6TUJ4RUVoR6CAiFaNXfZCipEQ3InSIBKQw,,,"['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']",Adzuna::API::Response::Location,"Düsseldorf, Nordrhein-Westfalen",other-general-jobs,Sonstige/Allgemeine Stellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,wwwe GmbH,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,215
2026-07-21T15:30:10Z,,0,,"ABOUT US Factor Eleven is the leading drive-to-store revenue platform for brick-and-mortar retailers and CPG brands. Our platform automates the entire lifecycle of digital promotion communication — from media planning and ad creation through campaign delivery, billing, and reporting. Operating as a high-touch enterprise managed service, humans orchestrate campaign strategy while our platform automates execution, driving tangible store revenue uplift at scale. YOUR MISSION As a Data Analyst Comm…",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5809360702?utm_medium=api&utm_source=aa0fc1e4,5809360702,Data Analyst (befristet) - all genders,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODA5MzYwNzAyIn0.8KxmEjbcBUvNpq6k3vpwOy1Kygc63kI0swgZC_slOh0,,,"['Deutschland', 'Bayern', 'München (Kreis)', 'München']",Adzuna::API::Response::Location,"München, München (Kreis)",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Factor Eleven,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,216
2026-07-21T01:15:47Z,,0,,"FinOps Data Analyst & Consultant (m/w/d) Aufgaben Du analysierst Commitment-Nutzung, Reservation Coverage und Kostentrends über Cloud, AI/ML, SaaS und On-Premises hinweg Ableitung von Optimierungsempfehlungen (Rightsizing, Discount-Strategien, Anomalie-Erkennung) Du erstellst Spend Forecasts und Varianzanalysen, die fundierte Entscheidungen ermöglichen Validierung cloud-nativer Forecasting-Tools und Mitarbeit an ML-basierten Prognosemodellen Du designst Dashboards und Reports für technische und…",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5808554689?utm_medium=api&utm_source=aa0fc1e4,5808554689,FinOps Data Analyst & Consultant (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODU1NDY4OSIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.N0dJAchlqhWEyFPZSuTsEWUWWnn-jJ8MHmIXALcvcmQ,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Reply Group,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,217
2026-07-21T01:12:40Z,,0,8.650578,"HR Data Analyst*in (befristet) Was wir bieten Wir suchen dich als HR Data Analyst*in befristet bis 30.10.2027. HR-Daten sind Deine Leidenschaft - Innerhalb des Personalbereichs analysierst Du steuerungsrelevante HR-Daten und leistest dadurch Deinen strategischen Beitrag. Dein offenes Mindset für neue Technologien, Digitalisierung und KI gepaart mit dem Interesse an weiteren HR-Controlling Themen lässt Dich perfekt zu uns als Team passen. Bei uns erwarten Dich unter anderem folgende Aufgaben: Un…",50.129683,Adzuna::API::Response::Job,https://www.adzuna.de/details/5808545407?utm_medium=api&utm_source=aa0fc1e4,5808545407,HR Data Analyst*in (befristet),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODA4NTQ1NDA3In0.lXlYsIQpdeWUdMJ-HKPqSKYSLUAPUjeGk7VQugH9OQI,,,"['Deutschland', 'Hessen', 'Frankfurt am Main']",Adzuna::API::Response::Location,"Frankfurt am Main, Hessen",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Union Investment,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,218
2026-07-19T00:15:52Z,,0,,"Make an Impact by: Developing a deep analytical understanding of charging behavior, billing flows, and customer usage across OEM and fleet segments. Defining KPIs once, in the semantic layer, and make them the single source of truth for revenue, margin, usage, and customer behavior. Become one of the company's masters of the business itself, not only its data. Know the charging, billing, and customer story well enough that stakeholders come to you to understand what is happening and why. Work c…",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5806563462?utm_medium=api&utm_source=aa0fc1e4,5806563462,Senior Data Analyst (f/d/m),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjU2MzQ2MiIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.DhlDKYCq1C2GHlY9amgohjVbA7IC03AwTGI-QQGD1F0,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Digital Charging Solutions,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,219
2026-07-18T16:01:00Z,,0,,"Company Description About Redcare Pharmacy: As Europe’s No.1 e-pharmacy Redcare Pharmacy is powered by passionate teams and cutting-edge innovation. We strive to create a healthy collaborative work environment where every employee feels valued and inspired to contribute to our vision “Until every human has their health.” If you’re seeking a career that offers purpose and aligns with your values, join us and start your Redcareer today. About the role: Data is at the heart of every decision we ma…",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5806175401?utm_medium=api&utm_source=aa0fc1e4,5806175401,Senior Data Analyst (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODA2MTc1NDAxIn0.XFDSK5Y_BhG9tHOliN14u_9z1pCZ35UXyz86hMDnVIE,,,"['Deutschland', 'Nordrhein-Westfalen', 'Köln']",Adzuna::API::Response::Location,"Köln, Nordrhein-Westfalen",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Redcare Pharmacy,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,220
2026-07-17T23:49:07Z,,0,11.555737,"Unsere Analytics Einheit ist Teil der Mediaplus Forschungseinheit und besteht aus Expert:innen für Statistik und Data Science. Mit fundierter Fachkenntnis und methodischem Vorgehen helfen wir, aus den Daten unserer Kund:innen sowie aus unseren eigenen Daten Mehrwerte zu generieren. Über statistische Modelle bewerten und optimieren wir die Werbeinvestitionen unserer Kund:innen. Deshalb suchen wir dich als (Senior) Data Analyst (all genders) Marketing Science & Analytics hybrid am Standort Münche…",48.137418,Adzuna::API::Response::Job,https://www.adzuna.de/details/5805353472?utm_medium=api&utm_source=aa0fc1e4,5805353472,(Senior) Data Analyst (all genders) Marketing Science & Analytics,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODA1MzUzNDcyIn0.IsFaaSrEqeYTB0gJr7Q19O96Nb8xxZY3NuPS09HkQFQ,,,"['Deutschland', 'Bayern', 'München (Kreis)', 'München']",Adzuna::API::Response::Location,"München, München (Kreis)",pr-advertising-marketing-jobs,"Stellen aus PR, Werbung & Marketing",Adzuna::API::Response::Category,Adzuna::API::Response::Company,MEDIAPLUS Gruppe,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,221
2026-07-17T11:43:07Z,,0,6.90048,"Ort: 50933 Köln | Vertragsart: Voll-/Teilzeit, unbefristet | Job-ID: 958621 Was wir zusammen vorhaben: Unsere Aufgabe ist es, Transparenz über den wirtschaftlichen Erfolg von Einkauf und Category Management zu schaffen sowie wesentliche Einflussfaktoren und Handlungsfelder aufzuzeigen. Gemeinsam treiben wir die Weiterentwicklung unserer Analytik und des Berichtswesens aktiv voran. Ein besonderer Fokus liegt dabei auf der Automatisierung bestehender Reporting-Strukturen sowie der Transformation …",50.93709,Adzuna::API::Response::Job,https://www.adzuna.de/details/5804690461?utm_medium=api&utm_source=aa0fc1e4,5804690461,Data Analyst Einkaufscontrolling (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDY5MDQ2MSIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.QYeqH7SFD2wDGNsosrd9b_OM7sgB_k5Fv1P1-ajp-_Y,,,"['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Braunsfeld']",Adzuna::API::Response::Location,"Braunsfeld, Köln",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Konzernzentrale,part_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,222
2026-07-17T09:51:02Z,,0,7.10344,"Du willst sehen, wie deine Arbeit direkt Management-Entscheidungen beeinflusst und in echten Use Cases Mehrwert schafft – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind eine dedizierte Data-&-AI-Beratung sowie ein Service Provider mit End-to-End-Umsetzung und begleiten Unternehmen von der strategischen Zielsetzung bis zur operativen Realisierung – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI…",50.73754,Adzuna::API::Response::Job,https://www.adzuna.de/details/5804554931?utm_medium=api&utm_source=aa0fc1e4,5804554931,Werkstudent:in Business & Data Analyst Consultant (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODA0NTU0OTMxIn0.T7xzfJlBLOQhgcTOg-hrrnkbl34XnGeYDYXatKN_8SQ,,,"['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Zentrum']",Adzuna::API::Response::Location,"Zentrum, Bonn",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,twomynds,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,223
2026-07-17T09:49:41Z,,0,13.3777,"Alacris Theranostics GmbH is a leader in innovative molecular diagnostics, specialising in personalised oncology. Our cutting-edge solutions combine next-generation sequencing (NGS), advanced bioinformatics, and systems biology to transform scientific insights into enhanced cancer diagnostics and more precise treatment decisions. We collaborate closely with leading research institutions, hospitals, and pharmaceutical partners to drive meaningful and lasting improvements in patient outcomes. Tas…",52.53261,Adzuna::API::Response::Job,https://www.adzuna.de/details/5804545971?utm_medium=api&utm_source=aa0fc1e4,5804545971,NGS Data Analyst for Molecular Oncology,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODA0NTQ1OTcxIn0.gF1ZtU5_7mrWVPL06h2M9Q4NuwMtVHEbKi3p8PofRv0,,,"['Deutschland', 'Berlin', 'Wedding']",Adzuna::API::Response::Location,"Wedding, Berlin",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Alacris Theranostics GmbH,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,224
2026-07-17T00:51:34Z,,0,9.99333,"At Nect, we make digitalization tangible and secure. We develop AI- and biometrics-based trust services, including digital identity and signature solutions. Sounds technical? It is - but, more importantly, it’s exciting. Our technologies help public authorities and businesses prepare for the digital future. We are driven by our desire to demonstrate the simplicity and security of digital solutions while creating new opportunities for all. Are you ready to help shape the digital world of tomorro…",53.54167,Adzuna::API::Response::Job,https://www.adzuna.de/details/5803943655?utm_medium=api&utm_source=aa0fc1e4,5803943655,Data Analyst (all genders),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzk0MzY1NSIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.WWJinD3vCaAqX-7jbQSBmIhDAgpzK2Gujq0-oLJQvAo,,,"['Deutschland', 'Hamburg', 'HafenCity']",Adzuna::API::Response::Location,"HafenCity, Hamburg",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,NECT,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,225
2026-07-16T19:00:15Z,,0,7.9902,"Deine Aufgaben Du übernimmst Data- und Analytics-Projekte eigenständig – von der ersten Anforderung bis zur erfolgreichen Umsetzung. Du analysierst Kundenanforderungen, stimmst Dich eng mit Stakeholdern ab und konzipierst sowie moderierst Workshops. Du erstellst und optimierst Reports und Dashboards, beispielsweise mit Power BI oder Tableau, und sorgst für aussagekräftige Visualisierungen. Du bereitest Daten auf, transformierst sie und analysierst sie, zum Beispiel mithilfe semantischer Modelli…",52.25485,Adzuna::API::Response::Job,https://www.adzuna.de/details/5803454368?utm_medium=api&utm_source=aa0fc1e4,5803454368,Senior Data Analyst/ Data Engineer (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzQ1NDM2OCIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.8d2fDOpAMBLzjQG78x13LtmNfirrqOdN0EKtpH7Dh0w,,permanent,"['Deutschland', 'Niedersachsen', 'Osnabrück (Kreis)', 'Osnabrück', 'Hellern']",Adzuna::API::Response::Location,"Hellern, Osnabrück",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LM IT,part_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,226
2026-07-16T16:08:59Z,,0,9.46457,"Werden Sie Teil unseres Data Analytics Teams und gestalten Sie die digitale Zukunft der ODW Elektrik aktiv mit. Als international tätiger, mittelständischer Automobilzulieferer mit rund 3.000 Mitarbeitenden verbinden wir technisches Know-how mit datengetriebenen Entscheidungen. Als Data Analyst bei ODW bringen Sie Ihre Ideen direkt in die Umsetzung und schaffen sichtbaren Mehrwert für das gesamte Unternehmen. Aufgaben Unterstützen Sie unsere Fachbereiche und Standorte mit zielgerichteten Berich…",50.31392,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802987103?utm_medium=api&utm_source=aa0fc1e4,5802987103,Data Analyst (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODAyOTg3MTAzIn0.nifErmy2Pz-3-fn6hGREv_5KG4WFTIx_mZgN9Y-CmXw,,,"['Deutschland', 'Hessen', 'Main-Kinzig-Kreis', 'Steinau an der Straße']",Adzuna::API::Response::Location,"Steinau an der Straße, Main-Kinzig-Kreis",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,ODW-ELEKTRIK GmbH,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,227
2026-07-16T16:08:12Z,,0,11.75236,"21strategies entwickelt KI-basierte Software für militär-taktische Simulation und Entscheidungsunterstützung im Verteidigungsumfeld. Mit unserem Defense Metaverse schaffen wir synthetische Einsatzumgebungen, in denen taktisches Verhalten, Sensorik, Effektoren, KI-Agenten und militärische Entscheidungsprozesse getestet, bewertet und weiterentwickelt werden. Zur Verstärkung unseres Teams suchen wir eine/n Senior Data Analyst , der/die die Auswertung unserer Simulations-, Versuchs- und Sensordaten…",48.32788,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802980918?utm_medium=api&utm_source=aa0fc1e4,5802980918,Senior Data Analyst - Defense Metaverse and Sensor Analytics (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk4MDkxOCIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.PN3zNPzVHN8uRP4MCv3-xIEftzhAQ00LZU-4Twqs3GA,,,"['Deutschland', 'Bayern', 'Freising (Kreis)', 'Hallbergmoos']",Adzuna::API::Response::Location,"Hallbergmoos, Freising (Kreis)",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,21strategies GmbH,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,228
2026-07-16T16:08:08Z,,0,8.49077,"Über uns Während unsere Großeltern noch regelmäßig natürliche Produkte wie Honig und Propolis in die Ernährung der Familie zur Unterstützung des Immunsystems integrierten, findet man heute so gut wie keine natürlichen Produkte mehr. Genau das wollen wir mit bedrop ändern! Wir bringen Natur und Wissenschaft zusammen. Dafür entwickeln wir Premium-Produkte im Bereich Consumer Healthcare und Beauty, die echten Mehrwert für unsere Kunden schaffen. Unsere Marke wächst stark – über unseren Webshop gen…",49.49619,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802980572?utm_medium=api&utm_source=aa0fc1e4,5802980572,Data Analyst / Business Intelligence Manager (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk4MDU3MiIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.q4cPVXI3qh1q93HBtUtc1xgOr7nZ61vEREfJOx5seHw,,,"['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Wohlgelegen']",Adzuna::API::Response::Location,"Wohlgelegen, Mannheim",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,bedrop,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,229
2026-07-16T16:07:00Z,,0,13.420806,"Tasks You create dashboards and advise diverse stakeholders to find answers to their business questions by utilizing the latest technologies You work with large volumes of data in relational databases, create custom analyses and optimize SQL queries You design and implement automated data flows (ETL) and perform extensive data migrations Develop, optimize and maintain data storage solutions, including relational and NoSQL databases Develop predictive models to forecast future trends and outcome…",52.507706,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802975615?utm_medium=api&utm_source=aa0fc1e4,5802975615,Data Analyst / Data Engineer,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODAyOTc1NjE1In0.HPYQI1BQucmon7Lt0-O0-UNh4l04S38pei1NnCpbEf0,,,"['Deutschland', 'Berlin']",Adzuna::API::Response::Location,"Berlin, Deutschland",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Rahantech GmbH,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,230
2026-07-16T16:06:11Z,,0,13.420806,"Alacris Theranostics GmbH is a leader in innovative molecular diagnostics, specialising in personalised oncology. Our cutting-edge solutions combine next-generation sequencing (NGS), advanced bioinformatics, and systems biology to transform scientific insights into enhanced cancer diagnostics and more precise treatment decisions. We collaborate closely with leading research institutions, hospitals, and pharmaceutical partners to drive meaningful and lasting improvements in patient outcomes. Tas…",52.507706,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802971414?utm_medium=api&utm_source=aa0fc1e4,5802971414,NGS Data Analyst for Molecular Oncology,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODAyOTcxNDE0In0.WjZguvJWMzehh5Eq0psvlxLmLwnWtjJ6c27PHmUXr5c,,,"['Deutschland', 'Berlin']",Adzuna::API::Response::Location,"Berlin, Deutschland",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Alacris Theranostics GmbH,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,231
2026-07-16T16:05:44Z,,0,8.62864,"Wir sind ZweiDigital: Eine der größten Social Ads Agenturen im DACH Raum mit Sitz in Frankfurt am Main. Seit 2018 ist es unsere Mission, die Sichtbarkeit von Marken und Unternehmen durch Performance-Kampagnen auf Facebook, Instagram, LinkedIn, Pinterest sowie TikTok zu stärken und auf diese Weise messbar zu ihrem Unternehmenserfolg beizutragen. Unsere Start-up-Kultur, unser breit gefächertes Kundenportfolio und unser agiles Auftreten sorgen dafür, dass kein Tag dem anderen gleicht. Du möchtest …",50.10161,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802969084?utm_medium=api&utm_source=aa0fc1e4,5802969084,Werkstudent Data Analyst (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk2OTA4NCIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.tZl8CHsK87hsfjujVCxg2BGfckCLd_56puSa3p8kmUs,,contract,"['Deutschland', 'Hessen', 'Frankfurt am Main', 'Gallus']",Adzuna::API::Response::Location,"Gallus, Frankfurt am Main",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,ZweiDigital GmbH,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,232
2026-07-16T16:04:37Z,,0,7.112412,"Du willst sehen, wie deine Arbeit direkt Management-Entscheidungen beeinflusst und in echten Use Cases Mehrwert schafft – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind eine dedizierte Data-&-AI-Beratung sowie ein Service Provider mit End-to-End-Umsetzung und begleiten Unternehmen von der strategischen Zielsetzung bis zur operativen Realisierung – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI…",50.71942,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802963262?utm_medium=api&utm_source=aa0fc1e4,5802963262,Werkstudent:in Business & Data Analyst Consultant (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk2MzI2MiIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.40pdygrUc2Bx8ejonwLNtcAKg9FxdFW7CjpUP1iO5Ng,,contract,"['Deutschland', 'Nordrhein-Westfalen', 'Bonn']",Adzuna::API::Response::Location,"Bonn, Nordrhein-Westfalen",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,twomynds,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,233
2026-07-16T16:02:07Z,,0,13.30147,"Digitale Patientenakten, Telemedizin und smarte Kliniksysteme verändern den Arbeitsalltag. Datenanalyse wird zur Schlüsselkompetenz – für bessere Versorgung, effizientere Abläufe und gezielte Pflegeplanung. Mit unserer Weiterbildung zum Data Analyst im Gesundheitswesen (IHK) machst du den nächsten Karriereschritt. Aufgaben Was du lernst Du lernst, Daten aus Klinik, Pflege und Verwaltung zu verstehen, auszuwerten und sinnvoll zu nutzen. Modulinhalte: Grundlagen Data Analytics und Excel-Zertifika…",52.51115,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802950222?utm_medium=api&utm_source=aa0fc1e4,5802950222,"Data Management & AI Analyst im Gesundheitswesen (m/w/d) Data Management, 100% Remote & Digital (Weiterbildung)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEhvNHE2S204UkdzRmJNQnRQU1FQdyIsImkiOiI1ODAyOTUwMjIyIn0.mv7Neuwg0ir2-A9qg4tx7cCAuz4Ln4tShFrmdNzqxAs,,,"['Deutschland', 'Berlin', 'Charlottenburg']",Adzuna::API::Response::Location,"Charlottenburg, Berlin",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DataSmart Point GmbH,full_time,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,234
2026-07-16T15:58:17Z,,0,8.54038,"Wir sind ein österreichisches Familienunternehmen und einer der weltweit führenden Hersteller von Möbelbeschlägen. Unsere Produkte vertreiben wir in mehr als 120 Märkten. Als Business & Data Analyst bist von Anfang an dabei, wenn aus Anforderungen konkrete Datenlösungen entstehen. Dabei entwickelst du tragfähige und wiederverwendbare Data Products und begleitest sie über ihren gesamten Lebenszyklus – von analytischen Datensätzen über Dashboards und Reports bis hin zur Validierung und Dokumentat…",50.09957,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802941272?utm_medium=api&utm_source=aa0fc1e4,5802941272,"Business & Data Analyst in Sales, Marketing und Distribution Controlling (m/w/d)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk0MTI3MiIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.Gj-JC-OhOcLxkcGt1-CitUeuqg36s8XvQH9zAdKL0UU,,,"['Deutschland', 'Hessen', 'Frankfurt am Main', 'Höchst']",Adzuna::API::Response::Location,"Höchst, Frankfurt am Main",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Julius Blum GmbH,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,235
2026-07-16T15:57:12Z,,0,13.420806,"Wer uns fehlt, bist du! Als Senior Data Analyst analysierst und interpretierst du Daten, um fundierte Handlungsempfehlungen für unsere Kunden und internen Teams abzuleiten und die Weiterentwicklung digitaler Strategien und Marketingmaßnahmen zu unterstützen Du konzipierst, implementierst und optimierst Tracking-Architekturen und setzt dabei Tools wie Google Tag Manager, GA4, Piwik PRO, BigQuery und Data Studio ein, um eine datenschutzkonforme, präzise und zukunftsfähige Datenerfassung sicherzus…",52.507706,Adzuna::API::Response::Job,https://www.adzuna.de/details/5802935348?utm_medium=api&utm_source=aa0fc1e4,5802935348,Senior Marketing Data Analyst (all genders),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjkzNTM0OCIsInMiOiJkSG80cTZLbThSR3NGYk1CdFBTUVB3In0.E-Qa4WBnSgwQ1w_ZbT6iLt-h-ON9JB6Pgru38r1sSV0,,,"['Deutschland', 'Berlin']",Adzuna::API::Response::Location,"Berlin, Deutschland",pr-advertising-marketing-jobs,"Stellen aus PR, Werbung & Marketing",Adzuna::API::Response::Category,Adzuna::API::Response::Company,denkwerk GmbH,,de,Germany,EUR,Data Analyst,data analyst,5,2026-09-02 07:47:40.267835+00:00,236
